---,Actor,Location,Rotation,Scale,Meshes
Row_482,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_483,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_484,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_485,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_486,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_487,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_488,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_489,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_490,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_491,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_492,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_493,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_494,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_495,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_496,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_497,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_498,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_499,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_500,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_501,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_502,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_503,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_504,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_505,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_506,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_507,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_508,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_509,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_510,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_511,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_512,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_513,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_514,Class'/Script/NiagaraUIRenderer.NiagaraUIActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_515,Class'/Script/Niagara.NiagaraActor',"(X=21683.066406,Y=-96677.921875,Z=2137.851562)","(Pitch=85.395966,Yaw=360.000000,Roll=360.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_516,Class'/Script/Niagara.NiagaraActor',"(X=21683.068359,Y=-96677.921875,Z=2137.851562)","(Pitch=85.395966,Yaw=360.000000,Roll=360.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_517,Class'/Script/Niagara.NiagaraActor',"(X=21683.066406,Y=-96677.921875,Z=2137.847656)","(Pitch=85.395966,Yaw=360.000000,Roll=360.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_518,Class'/Script/Niagara.NiagaraActor',"(X=21683.066406,Y=-96677.921875,Z=2137.851562)","(Pitch=85.395966,Yaw=360.000000,Roll=360.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_519,Class'/Script/Niagara.NiagaraActor',"(X=21683.066406,Y=-96677.921875,Z=2137.837891)","(Pitch=85.395966,Yaw=360.000000,Roll=360.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_520,Class'/Script/Niagara.NiagaraActor',"(X=-10691.733398,Y=23252.771484,Z=-256.218872)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_521,Class'/Script/Niagara.NiagaraActor',"(X=3019.962402,Y=11536.491211,Z=-791.609375)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_522,Class'/Script/Niagara.NiagaraActor',"(X=2899.193848,Y=19842.396484,Z=-1034.736084)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_523,Class'/Script/Niagara.NiagaraActor',"(X=4093.594238,Y=12609.065430,Z=-795.124756)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_524,Class'/Script/Niagara.NiagaraActor',"(X=4093.594238,Y=12609.065430,Z=-753.013489)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_525,Class'/Script/Niagara.NiagaraActor',"(X=4535.656738,Y=9717.304688,Z=60000.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_526,Class'/Script/Niagara.NiagaraActor',"(X=8449.777344,Y=7715.390137,Z=-793.298706)","(Pitch=-7.340724,Yaw=104.316162,Roll=2.441219)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_527,Class'/Script/Niagara.NiagaraActor',"(X=218.473236,Y=17453.150391,Z=-801.408997)","(Pitch=0.000000,Yaw=155.205688,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_528,Class'/Script/Niagara.NiagaraActor',"(X=290.234650,Y=13646.427734,Z=-790.926147)","(Pitch=-2.221536,Yaw=27.471161,Roll=0.000003)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_529,Class'/Script/Niagara.NiagaraActor',"(X=4143.522461,Y=6223.130859,Z=-792.046204)","(Pitch=0.000000,Yaw=155.067932,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_530,Class'/Script/Niagara.NiagaraActor',"(X=7025.689941,Y=6480.249023,Z=-794.286560)","(Pitch=0.000000,Yaw=138.657394,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_531,Class'/Script/Niagara.NiagaraActor',"(X=-3378.901855,Y=17800.861328,Z=-774.019775)","(Pitch=0.000000,Yaw=-122.980270,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_532,Class'/Script/Niagara.NiagaraActor',"(X=4152.863281,Y=23337.087891,Z=-747.414429)","(Pitch=0.000000,Yaw=-195.517929,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_533,Class'/Script/Niagara.NiagaraActor',"(X=891.931702,Y=23634.660156,Z=-894.110352)","(Pitch=0.000000,Yaw=-26.506653,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_534,Class'/Script/Niagara.NiagaraActor',"(X=5428.250488,Y=17225.507812,Z=-790.123169)","(Pitch=-5.585125,Yaw=-188.637054,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_535,Class'/Script/Niagara.NiagaraActor',"(X=2468.154785,Y=9087.022461,Z=-803.189575)","(Pitch=-5.256629,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_536,Class'/Script/Niagara.NiagaraActor',"(X=6786.290039,Y=11862.694336,Z=-805.649353)","(Pitch=-5.226911,Yaw=-102.135727,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_537,Class'/Script/Niagara.NiagaraActor',"(X=2215.271484,Y=3989.715332,Z=-875.404785)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_538,Class'/Script/Niagara.NiagaraActor',"(X=-12430.099609,Y=14635.945312,Z=-590.660095)","(Pitch=0.780021,Yaw=31.864754,Roll=0.000002)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_539,Class'/Script/Niagara.NiagaraActor',"(X=-5049.247070,Y=14777.907227,Z=-775.969177)","(Pitch=-1.182361,Yaw=77.273666,Roll=0.000012)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_540,Class'/Script/Niagara.NiagaraActor',"(X=164.476852,Y=7551.000000,Z=-772.239685)","(Pitch=-2.974455,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_541,Class'/Script/Niagara.NiagaraActor',"(X=1394.547729,Y=7465.000000,Z=-796.973389)","(Pitch=-1.350415,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_542,Class'/Script/Niagara.NiagaraActor',"(X=-2168.000000,Y=14412.000000,Z=-789.000000)","(Pitch=-1.173444,Yaw=79.181396,Roll=0.000003)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_543,Class'/Script/Niagara.NiagaraActor',"(X=9074.000000,Y=12975.000000,Z=-799.000000)","(Pitch=-3.071903,Yaw=85.556282,Roll=0.000007)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_544,Class'/Script/Niagara.NiagaraActor',"(X=11289.116211,Y=12768.609375,Z=-702.702515)","(Pitch=-11.069290,Yaw=77.252281,Roll=11.453814)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_545,Class'/Script/Niagara.NiagaraActor',"(X=6613.062012,Y=13256.168945,Z=-792.000916)","(Pitch=-0.483324,Yaw=-44.864365,Roll=0.279917)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_546,Class'/Script/Niagara.NiagaraActor',"(X=3828.000000,Y=6720.000000,Z=-801.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_547,Class'/Script/Niagara.NiagaraActor',"(X=-1072.811890,Y=8337.291992,Z=-807.000000)","(Pitch=0.000000,Yaw=31.270000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_548,Class'/Script/Niagara.NiagaraActor',"(X=-2766.000000,Y=9197.000000,Z=-754.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_549,Class'/Script/Niagara.NiagaraActor',"(X=-2295.000000,Y=16511.000000,Z=-804.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_550,Class'/Script/Niagara.NiagaraActor',"(X=8421.000000,Y=10689.000000,Z=-764.000000)","(Pitch=-3.497232,Yaw=87.163101,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_551,Class'/Script/Niagara.NiagaraActor',"(X=6511.000000,Y=10222.000000,Z=-769.000000)","(Pitch=0.000000,Yaw=-82.160477,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_552,Class'/Script/Niagara.NiagaraActor',"(X=2619.495605,Y=8792.000000,Z=-795.914856)","(Pitch=-2.687819,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_553,Class'/Script/Niagara.NiagaraActor',"(X=1735.000000,Y=9426.000000,Z=-795.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_554,Class'/Script/Niagara.NiagaraActor',"(X=1420.000000,Y=10431.993164,Z=-760.753967)","(Pitch=0.000000,Yaw=86.628143,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_555,Class'/Script/Niagara.NiagaraActor',"(X=5836.474609,Y=12370.422852,Z=-797.176270)","(Pitch=0.000000,Yaw=-15.000061,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_556,Class'/Script/Niagara.NiagaraActor',"(X=981.345520,Y=13955.557617,Z=-790.196411)","(Pitch=0.000000,Yaw=30.000036,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_557,Class'/Script/Niagara.NiagaraActor',"(X=-1146.947632,Y=11483.269531,Z=-796.673889)","(Pitch=0.000000,Yaw=80.000038,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_558,Class'/Script/Niagara.NiagaraActor',"(X=4930.000000,Y=14396.000000,Z=-775.000000)","(Pitch=-3.611865,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_559,Class'/Script/Niagara.NiagaraActor',"(X=596.905457,Y=16143.019531,Z=-780.372192)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_560,Class'/Script/Niagara.NiagaraActor',"(X=2039.063721,Y=10391.681641,Z=-780.834595)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_561,Class'/Script/Niagara.NiagaraActor',"(X=4831.500000,Y=3938.243164,Z=-828.813049)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_562,Class'/Script/Niagara.NiagaraActor',"(X=8338.762695,Y=1870.077393,Z=-693.916199)","(Pitch=0.000000,Yaw=-110.000069,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_563,Class'/Script/Niagara.NiagaraActor',"(X=1340.770020,Y=6085.337891,Z=-806.003418)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_564,Class'/Script/Niagara.NiagaraActor',"(X=4105.878418,Y=7380.946777,Z=-809.656921)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_565,Class'/Script/Niagara.NiagaraActor',"(X=4444.907715,Y=9347.671875,Z=-771.891907)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_566,Class'/Script/Niagara.NiagaraActor',"(X=-1900.601685,Y=13131.361328,Z=-780.243774)","(Pitch=0.000000,Yaw=25.000021,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_567,Class'/Script/Niagara.NiagaraActor',"(X=8027.958496,Y=7499.153320,Z=-777.019653)","(Pitch=0.000000,Yaw=-95.000076,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_568,Class'/Script/Niagara.NiagaraActor',"(X=2769.000000,Y=13273.000000,Z=-797.000000)","(Pitch=-2.319208,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_569,Class'/Script/Niagara.NiagaraActor',"(X=-301.737152,Y=13432.972656,Z=-805.984680)","(Pitch=0.132540,Yaw=11.891823,Roll=-1.817896)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_570,Class'/Script/Niagara.NiagaraActor',"(X=487.547211,Y=15011.440430,Z=-798.924133)","(Pitch=-0.263167,Yaw=21.990084,Roll=10.146928)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_571,Class'/Script/Niagara.NiagaraActor',"(X=2697.845215,Y=17332.783203,Z=-896.769226)","(Pitch=0.015586,Yaw=8.007201,Roll=0.000001)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_572,Class'/Script/Niagara.NiagaraActor',"(X=-9165.100586,Y=15500.676758,Z=-586.201355)","(Pitch=-0.964569,Yaw=105.669868,Roll=0.000001)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_573,Class'/Script/Niagara.NiagaraActor',"(X=-11484.382812,Y=21146.000000,Z=-591.889832)","(Pitch=-1.713119,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_574,Class'/Script/Niagara.NiagaraActor',"(X=-13213.508789,Y=20080.000000,Z=-599.005005)","(Pitch=0.752953,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_575,Class'/Script/Niagara.NiagaraActor',"(X=4106.981934,Y=10082.000000,Z=-787.875244)","(Pitch=-1.020785,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_576,Class'/Script/Niagara.NiagaraActor',"(X=-3388.204102,Y=14058.905273,Z=-786.159241)","(Pitch=0.000000,Yaw=-110.000092,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_577,Class'/Script/Niagara.NiagaraActor',"(X=5608.833984,Y=13996.190430,Z=-797.186279)","(Pitch=0.000000,Yaw=-20.000090,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_578,Class'/Script/Niagara.NiagaraActor',"(X=-1776.159424,Y=8152.720703,Z=-777.690979)","(Pitch=0.000000,Yaw=105.000122,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_579,Class'/Script/Niagara.NiagaraActor',"(X=-1746.148926,Y=5769.063477,Z=-846.551025)","(Pitch=3.556903,Yaw=34.103382,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_580,Class'/Script/Niagara.NiagaraActor',"(X=2645.198975,Y=15731.457031,Z=-717.162842)","(Pitch=-4.144620,Yaw=5.244524,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_581,Class'/Script/Niagara.NiagaraActor',"(X=5319.181641,Y=7655.964844,Z=-801.473389)","(Pitch=0.000000,Yaw=87.371246,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_582,Class'/Script/Niagara.NiagaraActor',"(X=181.832275,Y=6935.908691,Z=-811.137939)","(Pitch=0.000000,Yaw=41.004440,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_583,Class'/Script/Niagara.NiagaraActor',"(X=-3027.347656,Y=14663.831055,Z=-732.934937)","(Pitch=0.000000,Yaw=135.116058,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_584,Class'/Script/Niagara.NiagaraActor',"(X=217.144287,Y=10288.257812,Z=-783.231934)","(Pitch=0.000000,Yaw=90.430252,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_585,Class'/Script/Niagara.NiagaraActor',"(X=-320.716888,Y=7927.565430,Z=-783.232056)","(Pitch=0.000000,Yaw=79.216164,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_586,Class'/Script/Niagara.NiagaraActor',"(X=2249.135254,Y=12734.147461,Z=-792.513428)","(Pitch=0.000000,Yaw=18.300056,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_587,Class'/Script/Niagara.NiagaraActor',"(X=-1090.278442,Y=15169.537109,Z=-800.935486)","(Pitch=0.000000,Yaw=33.220451,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_588,Class'/Script/Niagara.NiagaraActor',"(X=3720.810547,Y=9469.275391,Z=-783.231934)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_589,Class'/Script/Niagara.NiagaraActor',"(X=4549.676270,Y=10395.273438,Z=-783.231384)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_590,Class'/Script/Niagara.NiagaraActor',"(X=4349.505371,Y=12109.767578,Z=-792.513367)","(Pitch=0.000000,Yaw=18.300056,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_591,Class'/Script/Niagara.NiagaraActor',"(X=2029.807983,Y=17154.699219,Z=-821.645447)","(Pitch=0.000000,Yaw=154.999969,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_592,Class'/Script/Niagara.NiagaraActor',"(X=527.114990,Y=16276.994141,Z=-821.651306)","(Pitch=0.000000,Yaw=151.116547,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_593,Class'/Script/Niagara.NiagaraActor',"(X=-1909.729248,Y=14137.575195,Z=-785.581909)","(Pitch=-4.014553,Yaw=5.244722,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_594,Class'/Script/Niagara.NiagaraActor',"(X=-3280.044434,Y=9242.785156,Z=-803.641541)","(Pitch=6.490810,Yaw=105.000626,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_595,Class'/Script/Niagara.NiagaraActor',"(X=-3527.192139,Y=15914.282227,Z=-732.938965)","(Pitch=0.000000,Yaw=173.667480,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_596,Class'/Script/Niagara.NiagaraActor',"(X=486.097900,Y=5807.919922,Z=-811.137939)","(Pitch=0.000000,Yaw=105.845657,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_597,Class'/Script/Niagara.NiagaraActor',"(X=5189.091309,Y=11282.442383,Z=-315.007538)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_598,Class'/Script/Niagara.NiagaraActor',"(X=1817.916016,Y=19558.126953,Z=-1041.165039)","(Pitch=-1.492396,Yaw=0.080490,Roll=-3.087190)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_599,Class'/Script/Niagara.NiagaraActor',"(X=11300.659180,Y=12923.892578,Z=-797.186157)","(Pitch=0.000000,Yaw=59.340092,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_600,Class'/Script/Niagara.NiagaraActor',"(X=10257.760742,Y=13083.390625,Z=-797.183350)","(Pitch=0.000000,Yaw=59.340092,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_601,Class'/Script/Niagara.NiagaraActor',"(X=17918.890625,Y=30522.755859,Z=-2103.051758)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_602,Class'/Script/Niagara.NiagaraActor',"(X=6736.607910,Y=21653.865234,Z=-1104.365723)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_603,Class'/Script/Niagara.NiagaraActor',"(X=6943.022949,Y=20861.138672,Z=-1088.988525)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
